elogio_ou_queixa.2,grupo.2,motivo.2,p3,comentario_p3
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Exemplo, entrou a família da minha esposa inteira no apartamento e passou a noite com ela, sua equipe não foi capaz de rastrear isso"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Eu  acho  que  tem  que  ter  mais  amor  a  profissão
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,"pós cirurgia eu retornei para o quarto sem minha acompanhantes (minha mãe) solicitei ao enfermeiro que a chamasse, e não aconteceu, fiquei no quarto por mais ou menos uma hora a espera dela e nada, eu estava com um dreno e queria ir ao banheiro e não poderia ir só, ou seja ela ficou sem saber sobre minha situação, onde eu estava e se o que ocorreu por horas, isso entramos no hospital antes de meio dia, a cirurgia só foi feita umas 16:00 horas mais ou menos. Ela ( minha mãe) , junto com um senhor que era acompanhante de um outro paciente, tomou a iniciativa de subir e procurar por todo hospital pra saber onde eu estava e qual a minha situação, até que me encontrou. Sobre como usar o dreno, não fui instruído pela equipe que estava de plantão, quando eu estava indo embora que perguntei a umas das técnicas de enfermagem e ela me instruiu"
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,2.0,"Outro ponto a melhorar é que durante a noite a cada hora ia uma pessoa no quarto para acordar o paciente só para colocar o dedo no leitor de digital. Não faz sentido acordar a noite toda um paciente que está no quarto para descansar. Se quer monitorar que o técnico vá no quarto, coloca no quarto o leito de digital do técnico de enfermagem (como existe para rondas de segurança) e ele de hora em hora vai lá e coloca o dedo dele. não ficar acordando o paciente que não consegue descansar."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Demora para atender, fica um grupinho conversando"
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,3.0,"O problema não foi a equipe de enfermagem, o problema é o novo sistema do hospital. 
Exigir a digital do paciente de hora ek hora no período NOTURNO foi um dos maiores absurdos que ja vi. 
Já é dificil passar a noite pós operado no hospital, e ainda nao poder descansad por conta disso foi simplesmente ridículo."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Nem fazia curativo na cirurgia e nem dava remédio nós horários certo fiquei com os pontos inflamado até semana passada
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Não auxilia,tem que ficar perguntando"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Eu pedi que me deixassem sozinha com o meu filho autista e ignoraram o meu pedido! O pior é que conseguiram colocar no meu quarto um homem com seu filho, só sou MULHER! ISSO FOI UM ABSURDO E FALTA DE RESPEITO! Peguei inclusive esse sempre em pé ao lado da minha cama me olhando dormir com meu filho! Vocês não tem noção nenhuma do quanto isso foi errado!"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Muito dispesas
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Tecnicas descontentes com o trabalho pelo jeito,pois ficavam reclamando do hospital em voz alta,achei anti ético, e tbm uma técnica que entrou no plantão da noite totalmente ignorante."
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,2.0,"A equipe de enfermagem passa a noite toda lhe acordando para colher a digital. Isso é horrível... Um paciente cirurgiado não pode descansar. Ridículo.
Pegou a primeira digital, já viu que é o paciente certo, para quê ir de hora em hora????"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,A equipe de enfermagem do turno da manhã no dia 23/07 deixou a desejar. Atendimento muito demorado e a alta tirei o acesso no balcão pois caso fosse aguardar o técnico no quarto para fazer a retirada ia demorar muito
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,O motivo foi que não me deram assistência quando fui manda a troca de roupa meu banheiro não tinha água quente tive que incomoda outros pacientes me jogaram de qualquer jeito na maca quando estava voltando da anestesia não fui bem acolhida porque o tempo delas era fica conversando
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Quase nenhuma visita,da enfermagem ,visitas inadequada,tomei banho sozinha,sem preparo e aparentemente sobrecarregada ou sem interesse"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,A qualidade e a capacidade técnica de visitas não gostei.
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Precisava chamar várias vezes e muitas das vezes demoravam
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Eu não tive um acolhimento da ultima enfermeira, quando eu fui no banheiro fazer a primeira urina quando voltei para a cama, estava cheia de sangue. Devido ter tido uma menstruarão após eu ir para o quarto. A enfermeira se quer trocou o lençol, tive que voltar deitar encima do sangue. Ninguém avisou meu esposo que poderia ir qualquer horário fazer a visita, eu cheguei no hospital as 4 da amanha, meu esposo soube que podia ir visita as 21 horas da noite que foi o momento que eu estava recebendo alta. Fiquei no quarto sozinha sem nenhum acompanhante. A primeira enfermeira pegou nome do meu esposo para saber se ele estava na espera, e ela nem voltou com o retorno se estava ou não.Senti que o hospital não acolhe muito, é bem robotizado"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,,
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"Muitos profissionais maravilhosos, porém, após a cirurgia, os profissionais que cuidaram de mim no quarto, faltaram educação para o atendimento, desde técnico e enfermeiros, que foram ríspidos no atendimento. Deixando claro, não foram todos."
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Não houve atenção necessária, inclusive tive uma infecção urinária por conta da demora na retirada da sonda, houve três episódios de desmaios Não relatos ao medico"
QUEIXA,ENFERMAGEM,NÃO COMPARECEU ,3.0,A enfermeira nem apareceu na enfermaria pra passar nenhuma informação
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Era troca de plantão, e acho que o técnico ficou perdido ."
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,,
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,"Extremamente qualificados , principalmente o técnico de enfermagem que prestou os cuidados pós cirúrgico nota mil , muito humanizado , atencioso , paciente e profissional"
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,Excelente trabalho
ELOGIO,ENFERMAGEM,ACOLHIMENTO,1.0,Fui bem acolhida
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Demorou muito pra levar o medicamento no quarto , alegaram que era troca de plantão 
Que o outro plantão que iria aplicar a medicação 
E mesmo assim ainda demorou , tive que chamar diversas vezes 
Quando venho medicar na era próximo o horário da alta"
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,A enfermeira responsável por mim nao deu nenhum esclarecimento
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Quando chegamos no quarto havia outra paciente até aí tudo bem mais era uma pessoa desequilibrada gritava com Acompanhante dela ou seja uma perturbação só, e meu acompanhante foi falar com a recepção pra conversar com a mulher ou nos mudar de quarto, a profissional foi muito deselegante, ignorante e fez pouco caso e quando foi aí quarto ainda fez comentários desnecessário. Achei uma total falta de respeito de todos os lados. Tirando isso o resto foi top."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Atendimento péssimo do hospital inteiro, a equipe até tenta dá conta, mais é impossível uma pessoa só dá conta de 6 paciente, teve um momento durante a noite que eu pedi água e ninguém trouxe,tive que pedir novamente."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Eu passei mais tempo dengue devia esperando o leito e quando fui para o apartamento ainda foi na hora da troca de turno fiquei da hora que tive o bebê até as 20h sem tomar banho
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Muito vuco e dxa os pacientes n vacuo
QUEIXA,ENFERMAGEM,NÃO COMPARECEU ,1.0,"Não tive nenhum tipo de acolhimento por parte desses profissionais e olhe que eu precisei, mas NINGUÉM ACOLHEU"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Estive no hospital no dia do meu procedimento, chegando às 6h da manhã. O procedimento foi concluído por volta das 8h, porém permaneci internada até às 17h. Durante todo esse período, não recebi nenhuma refeição, mesmo estando em jejum desde o dia anterior por orientação médica.

Por diversas vezes solicitei às enfermeiras algum tipo de alimentação após a liberação do jejum, mas percebi que não houve a devida atenção à minha necessidade. Essa situação me causou grande desconforto e desgaste físico, além de demonstrar falha no cuidado com o paciente."
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,No ore operatório nao deram as informações corretas para meu marido que ficou no lado de fora. Ficou todo momento desassistido
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,2.0,Deixaram ele que autista  esperando quase 2 horas numa sala ele se desregulou pois trata-se  de uma pessoa autista. Teve que usar tranquilizantes  de tão agitado que ele ficou por causa da demora.
QUEIXA,ENFERMAGEM,CONDUTA,4.0,"Demora de 5 horas para realizar a cirurgia, enfermeiras grossas"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Entrou para operar o joelho na cadeira de roda e após cirurgia ,saio andando sem cadeira e apoio , ao chegar na portaria quase caio"
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Enfermeiro chefe Luciano nos tratou com deboche e sunismo, e tambm uma enfermeira chamada Juliane estava muito gripada e com tosse a noite toda para cuidar de um recém nascido"
QUEIXA,ENFERMAGEM,CONDUTA,1.0,Muito mal educados
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Na internação do meu pai 
Quando havia a necessidade da ajuda da enfermagem 
Demora horas pra eles vim 
Se recusava a trocar a sonda ensinando agente logo de inicio pra o acompanhante fazer a troca da sonda e a medicação que limpa a cirurgia também tive que realizar trocando a cada 15 minutos 
Meu pai sujo de sangue cama suja 
Eu que tive que trocar 
Elas via quanto tava sujo nada fazia 
Eu que troquei 
Enfim nunca vê nada igual porque o serviço que era da enfermagem, quem fez foi eu...
Me senti desamparada"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Eles são ótimos , a única coisa é que são muitos pacientes para um único enfermeiro tomar conta, e quando a gente chama eles precisam se desdobrar para atender a todos a tempo e com qualidade."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Péssima , enfermagem péssima sem comprometimento com o paciente fiquei 1 dia sem soro pos cirúrgico por erro da enfermagem"
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,3.0,Protocolo do hospital com sono e dor e elas acordando a gente a cada 1 hora pra ver sinais isso não e recuperação
QUEIXA,ENFERMAGEM,CONDUTA,3.0,Enfermeira grossa!
QUEIXA,ENFERMAGEM,QUALIDADE,5.0,"Dei entrada no hospital para internação levaram o equipamento para a neném ficar (encubadora com luz néon para baixar bilirrubina) umas 17 horas na troca do plantão, não ligaram, não orientaram.. 
Somente lá pelas 20 horas o outro plantão foi ligar o equipamento pq eu fui reclamar.

A neném mama fórmula de 2 em 2 horas, fiquei com ela mais de 6 horas sem mamar pois o leite só foi entregue após a internação lá pelas 21 horas."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Algumas enfermeira ..
Qdo solicitamos ...
Demora comparecer no quarto...."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Na verdade, tinham poucas enfermeiras e daí não davam conta de tantos pacientes"
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,"Minha chegada ao hospital foi tranquila, acompanhada pelo maqueiro. O cirurgião também é excelente. Porém, ao chegar ao centro cirúrgico para aguardar a cirurgia, percebi que o ambiente parecia uma feira: muito barulho, enfermeiros conversando alto e falando sobre assuntos aleatórios, sem relação com o serviço. As risadas eram constantes e, com isso, quem está lá não consegue se sentir tranquilo."
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"Algumas são desatenciosas e muito mal humoradas , não são todas"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Muitas visitas desnecessárias por conta de protocolo, o paciente nao dorme direito. E parece que quando você realmente precisa de alguém da equipe, o povo some."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Equipe enfermagem  me furaram por diversas vezes ,e nao acharam a veia e a medicacao vazou pra pele causando uma trombofebrite
A minha insatisfacao foi com a parte de enfermagem, me furaram varias vezes errando minhas veias e com isso causou uma trobofrebrite meu braco inchou ficando pesado e roxo .eu avisei nao me deram atencao .tive alta e no outro dia fui socorrida com fortes dores no braco e uma dor de cabeca insuportavel que medicacao nenhuma passava .o pior descaso foi na emergencia ao qual chegue as 7 da noite atendida as 9 e a volta a medica so as 4 da manha e  a medicacao sem fazer efeito .depois de muito apelo a medica ela me atendeu e me deu ass .e me passou uma ultrasson do braco e constatou a trombo febrite isso foi um total descaso. A equipe medica que me atendeu esta de parabens principalmente o medico dr jose carlos muito atencioso.porem a enfermagem e a emergencia do hapivida deixa muito a desejar
"
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,"Desculpa era pra ser 5 muito bom, aí vocês estão de parabéns"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Durante a noite  tive problemas  fiquei  horas sem soro e medicação  por algun motivo entre a farmácia  e os técnicos  de enfermagem
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,
QUEIXA,ENFERMAGEM,CONDUTA,2.0,Nao foram todos enfermeiros mais no dia que antercedia o parto eles agiram com grosseria
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Tudo demora uma vida para ser atendido e quando somos o tratamento não é bom.
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,CONDUTA,1.0,"Enfermeiras do quarto extremamente grossas, entram no quarto somente para tirar a digital, acende a luz do quarto de forma brusca, quando são chamados acham ruim, e levam tempo demais para vir acolher. São as enfermeiras da noite 
A enfermeira de manhã extremamente gentil, atenciosa"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Falta de suporte para tomar o primeiro banho
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Descaso cheguei do centro cirúrgico ninguém,apareceu no quarto em momento nenhum ..... Só vieram no quarto quando descobriram que eu era funcionária ,e pq meu esposo foi até o postinho de enfermagem pedir uma garrafa de água ."
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"O enfermeiro que me levou até a sala de cirurgia, foi muito indiscreto, ao pergunta minha idade na frente das demais que iria operar, falou desse jeito: dessa idade operando das varizes. Confesso que isso foi um constrangimento que não soube onde enfiar a cara. Levando em consideração que ninguém vai fazer cirurgia porque quer, e sim por uma necessidade ou doença crônica. Acredito que os enfermeiros foram treinandos a dar suporte ao paciente e não questionar o porquê da doença."
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,3.0,Profissionais sem instruções
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,No momento precisam melhorar um.pouco atenção de ambos ok
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,Com a superlotação dos os profissionais ficaram sobrecarregados
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,2.0,Equipe de enfermagem despreparada e mau humorada
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"Enfermeiros não davam noticia alguma para os acompanhantes que estavam aguardando, cadeiras na espera desconfortáveis.
Enfermeiros do pré operatório, ignorantes e grosseiros"
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,"Falo por experiência própria o que passei no hospital Ariano Suassuna aqui em Recife. Até material para fazer o curativo não tinha , tive que esperar chegar."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Equipe do centro cirúrgico perfeita, equipe que me acolheu da UTI perfeita, equipe que ficou respondível por orientar meu esposo que ficou sozinho com o meu bebê, não fez questão alguma de ajudar ele, a equipe que me recebeu da UTI foi péssima, a técnica não sabia ministrar a medicação na bomba, contaminou várias vezes o meu  equipo, fez procedimentos onde traziam riscos de contaminação a mim e ao meu bebê, realizou a aplicação de uma medicação intramuscular, como se estivesse fazendo em um cavalo, na verdade até os veterinários são mais atenciosos com os animais que atendem!"
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"Meu esposo teve dificuldade de entrar para visita, teve que procurar outra portaria, umas das enfermeiras da tarde muito grossa"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Por parte de uma das enfermeiras achei que faltou acolhimento
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,Precisei ficar deitado no chão porque não tinha uma cadeira descente no local que Daniele estava
