elogio_ou_queixa.3,grupo.3,motivo.3,p4,comentario_p4
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0," não houve, pensei que o médico fosse passar pelo menos no dia seguinte, pra me ver, e me dar algumas orientações/ sugestões, mas nunca mais vi o médico, no entanto, me parece que o procedimento foi bem feito por ele, só não teve acolhimento posterior! Isso não teve mesmo!!!"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,,
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Pouca informação. Ninguém sabia informar corretamente a hora da cirurgia ou como eu poderia falar com o cirurgião após o procedimento.
ELOGIO,MÉDICO ,QUALIDADE,5.0,O atendimento de todos os médicos foi muito acolhedor e atencioso.
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Nem todos os médicos têm empatia pelas crianças e naquilo que faz, principalmente tbm por não pesquisarem melhor oq a criança tem"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Das 01:00 da manhã , as 5:40 não tinha médico no hospital para que fizesse a aplicação de mofina pois sou alegica à dipirona e os enfermeiros não poderiam aplicar"
QUEIXA,MÉDICO ,NÃO COMPARECEU ,,"Não tivemos visita de um médico para dar alta. apenas uma pessoa foi lá e disse que minha lata já estava la. Perguntamos se o médico iria avaliar e dar orientações, e a resposta foi que não viria médico nenhum, que as orientações estavam no papel."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,O médico que fez as visitas não deu muita atenção mal falou comigo e o acompanhante
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"As dores pós cirúrgicas persistem até hoje. Moramos em.outra cidade e precisamos nos deslocar para Campinas a cada 15 dias para inúmeras consultas tendo gastos com combustível, pedágio e estacionamento, sem solução definitiva"
QUEIXA,MÉDICO ,QUALIDADE,3.0,A medica que operou nao avaliou o pos. Pois foi demitida
QUEIXA,MÉDICO ,QUALIDADE,3.0,"A dra juliane leal ela que fez a cirurgia, foi no dia  que me  informou  que iria fazer a  cirurgia  mas não a revisão,por que não fazia parte mais  da equipe,então feito e depois foi uma dificuldade para fazer a revisão  estou em acompanhamento com outra doutora por que ainda continua com inchado cirurgia para avaliar se precisa ou não realizar outra, isso esta sendo desagradável."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Nao teve acolhimento, nao explicou o procedimento, apos a cirurgia nao teve acompanhamento"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"No início um bom atendimento, mas depois que acordei da cirurgia não tinham falado nada sobre os pontos, se eram absorvíveis ou nao.
Consegui uma consulta no pós operatório mais de um mês dpois, sendo que era pra ser em 15 dias o retorno, nunca tem agenda"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Ridículo, esperar no centro cirúrgico mais de 2 horas para fazer um procedimento agendado. E não foi só eu que estava aguardando. Todos os pacientes que chegaram as 6:00 aguardando até 11:00 ou 12:00. Absurdo"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,,"após a cirurgia,  o médico não veio conversar pessoalmente comigo sobre o pós e nem um reconforto. Mandaram a gente por quarto e eu só tive a informação que ficaria até às 17h, pq perguntei e nenhum médico nesse período todo foi avaliar e conversar comigo."
QUEIXA,MÉDICO ,QUALIDADE,3.0,"O médico que me operou, não pediu um retorno com ele, apenas disse, que para eu estar retornando após 20 dias com meu Ginicologista de rotina. Ao voltar ao meu Geo, ele explicou que não pode avaliar um serviço que não foi feito por ele, pois ele não é cirurgião. Realmente é bem triste. Como disse meu Geo( que passou a 16 anos)"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,,
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Não me passaram informação de como seria a cirurgia na hora que esta prestes a ir para o centro cirúrgico, demorou muito pra me levarem.  Estava ja passando mal pelo fato de ter ficado muito tempo sem se alimentar."
QUEIXA,MÉDICO ,QUALIDADE,3.0,A cirurgia foi marcada no hospital da Tijuca devido um problema também no intestino que teria tbm o proctologista e no momento da cirurgia não teve.Conclusão uma cirurgia feita incompleta
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"Minha cirurgia até hoje continua vazando , já fui várias vezes aí no pronto socorro e não resolve nada"
QUEIXA,MÉDICO ,QUALIDADE,3.0,"O médico me operou e foi embora, não compareceu para me dar alta, fiquei com dúvidas no pós operatório, que só foram sanadas duas semana dps, no retorno, o contato com o médico pós a cirurgia era através de uma secretária (não sei se isso é padrão ou não)."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,a demora e a falta de comunicação com o paciente.
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Não visitaram ela na sala de recuperação
QUEIXA,MÉDICO ,QUALIDADE,1.0,A cirurgia nao foi resolvida
QUEIXA,MÉDICO ,QUALIDADE,3.0,"A cirurgia correu bem, mas não teve até hoje a revisão e isso me deixou muito insatisfeita"
QUEIXA,MÉDICO ,QUALIDADE,3.0,O atendimento não foi parcial
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"Não vi o médico nem antes nem após a cirurgia, eu achei isso horrível, porque não tive oportunidade de falar com ele. Sai com muitas dúvidas, inclusive não gostei do resultado da cirurgia, o médico não teve zelo e cuidado e me deixou um resultado muito feio"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Só vi o médico na cirurgia, depois não mais.."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Não teve visita por cirurgia , meu marido foi chamado e informado sobre uma complicação que ocasionou mais horas de cirurgia e mesmo assim o médico após a recuperação anestésica não veio falar com o paciente para dar mais informações , simplesmente já tinha liberado alta sem aumentos avaliar na visita antes de me liberar !"
ELOGIO,MÉDICO ,QUALIDADE,1.0,Fui bem scolhida
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Não deu atenção adequada
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Cirurgiao trocou no ato da cirurgia.
QUEIXA,MÉDICO ,QUALIDADE,,"Minha filha teve uma reação alérgica medicamentosa e queria liberar ela, eu tive que ir atrás de dizer que eu não sairia do hospital até que ela estivesse fora de perigo. Porque ela ficou com o rosto inchado"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,Não vou generalizar  mas  acho que a reide está contratando muito medico novo sem muita experiência  mas  temos que formar novos médicos eles precisa  do tempo pra adquirir experiência
QUEIXA,MÉDICO ,ACOLHIMENTO,,A forma como somos tratados por certos médicos
QUEIXA,MÉDICO ,QUALIDADE,3.0,Paciente relata que forma que foi passada a anestesia não foi boa.
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,Equipe não são capacitados para lidar  com uma pessoa autista.
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Não tive acesso a esse tipo de atendimento após o procedimento, o médico não passou no quarto, não sei como foi o procedimento, resolveu o problema, mas não sei se foi removida toda a pedra a alta foi deixada na recepção, quem me liberou foi o enfermeiro."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"Comunicação ineficiente, recebi através de uma enfermeira sem orientação nenhuma, hoje estou com complicações pós cirúrgica."
QUEIXA,MÉDICO ,QUALIDADE,2.0,Insatisfeito. Não gostei do atendimento do médico!
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Complicado vc chegar para operar e nem saber quem vai fazer fora q minha cirurgia estava marcada para as 11 aconteceu as 18 eu em jejum desde as 21 do dia anterior acabou a cirurgia não tinha quarto
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Estou até agora aguardando a visita do médico cirurgião pra me dizer oque fez e como ficou.agora minha barriga está doendo mesmo jeito de antes da cirurgia vou precisar processar o convênio
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Nenhum médico da equipe de cirurgiões passou visita em nenhum dos 3 dias de internação.
No quarto dia passou pra dar alta apenas."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,5.0,"""Falta de atenção da equipe de enfermagem e médica .
Atraso de mais de 2h do horário marcado ( descaso para um paciente autista de 14 anos), que foi avisado antescedente a cirurgia.
Demora total de sair da sala de observação pro quarto sendo que já estava bem ."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Só passa nedico 1 X ao dia
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Só, tive um médico que meu deu alta,não foi que me operou"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"Minha insatisfação foi total em relação ao cirurgião, entrei no hospital com o pedido médico e autorização do convênio para fazer a herniorrafia colocar a tela , correção da diástase , tive alta sem nenhuma informação do que tinha sido feito em mim então são com a certeza que tinha tudo sido feito , fui embora com um dreno de penrose que ninguém tinha me avisado , só descobri no outro dia quando tirei o curativo , após dois meses da cirurgia , dois meses de dores e inchaço de ondas e vindas ao médico de muito remédio de dor e antiinflamatórios , fiz um exame e descobri que não foi feita a correção da diástase , não sei se foi colocado a tela , uma falar de respeito e total falta de profissionalismo, não consegui voltar a trabalhar ainda por causa da dor e o edema no local da cirurgia , me arrependo completamente de ter feito a cirurgia com aquele médico ."
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,,
QUEIXA,MÉDICO ,CONDUTA,3.0,A médica anestesista muito grossa e sem educação..
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,"A primeira vez que foi marcada a cirurgia, era para o horário de 8:00 da manhã, o médico só chegou no hospital às 19:00. Fui embora e tive que remarcar a cirurgia para outro dia. Foi muito descaso."
ELOGIO/QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Os medicos da cirurgia foram otimos. Porem, a medica que ficou de aparecer pra me liberar demorou muito, fiquei mais de 24h a mais no hospital sem necessidade. Tudo isso so para a medica me liberar."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,Desatenção e demora
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,,
ELOGIO/QUEIXA,MÉDICO ,QUALIDADE,5.0,Muito satisfeito. O pior descaso foi na emergencia ao qual chegue as 7 da noite atendida as 9 e a volta a medica so as 4 da manha e  a medicacao sem fazer efeito .depois de muito apelo a medica ela me atendeu e me deu ass .e me passou uma ultrasson do braco e constatou a trombo febrite isso foi um total descaso. A equipe medica que me atendeu esta de parabens principalmente o medico dr jose carlos muito atencioso.porem a enfermagem e a emergencia do hapivida deixa muito a desejar
QUEIXA,MÉDICO ,CONDUTA,5.0,"Pediatra muito grossa. 
E a medica obstetra não passou todas informações"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Poderiam ser mais acolhedor e tirar as dúvidas dos pacientes com mais objetividade. Clareza
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,QUALIDADE,2.0,"Havia relatado ao cirurgião que tenho alergia a medicamentos, deixei várias cópias no prontuário sobre os medicamentos que posso usar, havíamos conversado sobre o medicamento que iria ficar prescrito, e quando começou a dor ele prescreveu medicamentos que tenho alergia fiquei com dor das 6 da manhã até 11:30 quando o médico que estava de plantão resolveu liberar a medicação que eu poderia usar"
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Precisa melhorar muito, são tantos poento negativos..."
QUEIXA,MÉDICO ,QUALIDADE,1.0,Não realizei o procedimento que foi agendado sem o meu consentimento.
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,Não tive acolhimento
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Na cirurgia faltou diálogo, nao falaram quando iam fechar, quando iam cortar o cordão, a placenta eu nao vi , nao tive Golden hour, nem olharam o meu plano de parto ."
QUEIXA,MÉDICO ,QUALIDADE,3.0,Foi normal o tratamento
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"A minha médica q fez a cirurgia, não apareceu no quarto pra dizer se cirurgia tinha ido bem, não passou dieta e nem como proceder pós cirurgia, e me deu alta pelo telefone pq a técnica de enfermagem ligo pra ela pq ela tinha esquecido de mim, não constava nem alta e nem continuar internada achei um descaso com o paciente"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"A paciência é uma idosa de  74 anos, diabética e hipertensa, chegou ao hospital às 9h da manhã como o indicado ja em jejum e só foi operada às 19h da noite"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Há um pouco de distanciamento entre o paciente e o médico. Também falta de compromisso.
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Poderia ser melhor explicado as situavoes
QUEIXA,MÉDICO ,CONDUTA,3.0,"O médico otorrino foi ótimo, mas a anestesista me deixou muito preocupada, durante a cirurgia falou que menti para ela que meu filho estava sim tossindo e o pulmão cheio, mas antes de entrar ela o examinou e disse que estava bem, cheguei a me arrepender em fazer esse procedimento com vocês"
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,Sem nenhum suporte
QUEIXA,MÉDICO ,CONDUTA,1.0,"O urologista que fez o procedimento ficou falando pra Daniele antes da cirurgia que ela n tinha motivo para estar afastada sem nem mesmo saber as complicações que ela estava passando, além disso foi extremamente agressivo com as palavras. 
Daniele ficou chorando antes e depois da cirurgia por horas. 
Foi necessário mudar a sedação para geral. Porque Daniele não ficou bem após as palavras do médico.

Daniele precisou implorar para o médico revisar o procedimento descrito. 
Foi contatado erro, caso Daniele não implorasse só teria removido 1 cateter e o outro lado não teria sido removido.


E o mais importante, foi muito mal feito o procedimento, o urologista só removeu pedras de um dos lados, quebrou em pedaços grandes ( digo pela experiência anterior na qual Daniele tinha muito mais pedra e todos os cristais saíram bem pequenos. Quase invisíveis após a urina no vaso.
Nessa última, em julho, saíram pedaços enormes e Daniele reclamou muito. 


Eu entendo que passou do horário e que o medido deveria estar cansado, mas não é motivo para fazer um *serviço porco*, muito menos descontar no paciente suas frustrações."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,2.0,Falta de esclarecimento por parte do médico.
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Só vi a médica na sala de operação
Não tive nenhum contato com ela fora da sala, e quando acordei a alta estava do lado, nem me ensinaram sobre trocar curativo etc"
QUEIXA,MÉDICO ,QUALIDADE,2.0,"Passei muita dor, acordei durante a cirurgia e depois com muita dor,a enfermeira chamava o doutor / anestesista e não vinham passar o remédio, pois o que tinha não estava resolvendo"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Oi não foi explicado os efeitos que eu teria após a cirurgia 
Não recebi a visita do médico após a cirurgia 
Tive que voltar no pronto-socorro porque eu achei que estava tendo algum problema se tivessem me passado sobre a possível escurecimento da pele e não precisaria ter ido no pronto-socorro"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,2.0,"a equipe médica foi maravilhosa no pré cirurgia, na sala antes da anestesia, mas só falei com a médica mais 1 vez após a cirurgia, ainda estava ""dopada"", não recebi uma segunda visita, não tive instruções sobre os curativos, medicamentos e as enfermeiras não sabiam me passar as instruções"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Falta paciência para explicar os termos técnicos usados por eles para com o paciente.
Nao passam pedidos de exame p investigação do problema."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Tive um problema com minha cicatriz (seroma), só que a médica que me deu alta não me explicou o que era. Voltei a emergência com 1 semana desesperada achando que a cicatriz estava aberta, mas era só o seroma. E o médico de plantão e o enfermeiro super atenciosos me acalmaram e me ajudaram a entender e resolver meu problema"
ELOGIO/QUEIXA,MÉDICO ,QUALIDADE,5.0,"Satisfeito.  Ao chegar fui atendida por um médico já fazia 23 dias que estava sofrendo ele falou que não poderia me operar até entedi pois não era ele que deveria, aí fui falar com a direção ela falou que tinha que aguardar como médico disse, mais 20 dias no caso  ia fazer 43 dias que estava sofrendo meu marido vendo todo esse sofrimento e caos foi falar com a direção novamente aí já foi outra pessoa atendeu ele bem e providecior com urgência a cirurgia solicitado um médico que estáva lá doutor Mucio que foi uma benção na minha vida"
