elogio_ou_queixa.1,grupo.1,motivo.1,p2,comentario_p2
QUEIXA,TODOS,QUALIDADE,1.0,"São tudo péssimos,  nem um sabe trabalhar!"
,NÃO SE APLICA,,3.0,Não tive atendimento desses profissionais
QUEIXA,FONOAUDIOLOGO,QUALIDADE,2.0,"Assistência social e psicólogos não tive atendimento.
  Fonoaudiólogos falou que a língua do bebê não era presa, mesmo ele tendo dificuldade na mamada e quando procurei outro profissional a Língua e o freio era preso"
,NÃO SE APLICA,,1.0,Não teve visitas. Apenas a Fono passou um dia
,NÃO SE APLICA,,2.0,Não tivemos este serviço em momento nenhum
,NÃO SE APLICA,,3.0,Não passei por nenhum desses profissionais
,NÃO SE APLICA,,3.0,Não tive atendimento com essas especialidades.
,NÃO SE APLICA,,1.0,Não tive atendimento com eles
,NÃO SE APLICA,,2.0,Nem os vi
,NÃO SE APLICA,,3.0,Não tive atendimento com todos esses profissionais.
QUEIXA,TODOS,ACOLHIMENTO,,
QUEIXA,PSICOLOGA,NÃO COMPARECEU ,1.0,"Passei uma semana com bolsa rota, foi bastante sofrido, meu bebê veio a óbito e nenhum psicólogo apareceu."
QUEIXA,TODOS,QUALIDADE,1.0,"meu bebê ficou internado na UTI e em nenhum momento foi avaliado o pq ele não pegava o peito, muito menos deram encaminhamento para o teste da linguinha. Viemos descobrir que ele tem a língua grudada, hj meu bebê tem 3 meses e não pegou o peito, temos despesas toda semana com leite pra ele"
QUEIXA,TODOS,QUALIDADE,3.0,"Precisam estarem mais preparados pra da suporte aos pacientes, esperava que lá eu teria mais suporte e não tive"
,NÃO SE APLICA,,3.0,"Não teve psicóloga, fonoaudióloga e assistente sócias ou fisioterapeuta"
,NÃO SE APLICA,,3.0,Não recebi visita desses profissionais
,NÃO SE APLICA,,2.0,Eles não compareceu
,NÃO SE APLICA,,1.0,Nem tive contato com nenhum desses profissionais
,NÃO SE APLICA,,2.0,"Eu não tive , nenhum atendimento ,com esses profissionais, fisioterapeuta, assistente social, e nem fonoaudiólogos"
,NÃO SE APLICA,,1.0,Nao tive contato com
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Bom eu esperava mais ouve uma demora no atendimento
QUEIXA,TODOS,QUALIDADE,3.0,Não fui muito bem atendido
QUEIXA,TODOS,QUALIDADE,1.0,Negligenciaram tudo
,NÃO SE APLICA,,3.0,Não tive contato com esses profissionais então na verdade não posso opinar
,NÃO SE APLICA,,1.0,Não deve isso
QUEIXA,PSICOLOGA,NÃO COMPARECEU ,1.0,"Não tive acompanhamento psicológico (senti muito falta disso) pois meu parto foi de emergência e um parto muito delicado. Mais enfim, já tinha relatado tudo isso para a coordenadora, espero que a próxima pessoa que passe por aí não sofra o que sofri."
,NÃO SE APLICA,,3.0,Não tive atendimento desses três especialistas
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demora
,NÃO SE APLICA,,2.0,Não tive atendimento de nenhum desses especialistas
QUEIXA,FONOAUDIOLOGO,QUALIDADE,2.0,"Não recebemos atendimento de nenhum dos profissionais citados. A minha insatisfação é em relação à falta de atendimento de um fonoaudiólogo para realização de testes, como o da orelhinha, na minha filha RN"
,NÃO SE APLICA,,3.0,nnao usei nenhum desses serviços
QUEIXA,TODOS,QUALIDADE,1.0,Vários motivos
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,Não teve atendimento de nenhum destes profissionais
,NÃO SE APLICA,,1.0,"Não tive o acompanhamento com essas especialidades a cima , estou precisando de uma consulta pós operatório e não estou conseguindo"
QUEIXA,TODOS,QUALIDADE,,
,NÃO SE APLICA,,3.0,Não havia nenhum desses profissionais lá.
QUEIXA,TODOS,QUALIDADE,1.0,Péssimos profissionais. Paciente não ter importância para eles.
,NÃO SE APLICA,,1.0,Não tive contanto com esses profissionais!
,NÃO SE APLICA,,3.0,Na realidade n precisei
,NÃO SE APLICA,,3.0,Não teve contato com nenhum desses profissionais
,NÃO SE APLICA,,,não tive nenhum atendimento dos profissionais citados acima
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não utilizei os serviços dessa equipe
,NÃO SE APLICA,,3.0,Não passei com nenhum desses profissionais
,NÃO SE APLICA,,3.0,Nunca fui atendido
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,Tive contato somente com fonoaudiologa pra fazer os exames do bebê e foi muito rápido ela conversou direito comigo
,NÃO SE APLICA,,2.0,não passei com nenhum desses
,NÃO SE APLICA,,3.0,Na verdade eu não consigo ter acesso a esses profissionais esse é o motivo da minha insatisfação
,NÃO SE APLICA,,3.0,Não tenho como opinar porque não passei por nenhum deles
,NÃO SE APLICA,,1.0,Procedimento não realizado
,NÃO SE APLICA,,1.0,Não tive esse tipo de atendimento
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,Fisioterapeuta poderia ser melhor
ELOGIO,TODOS,QUALIDADE,1.0,Equipe treinada qualificação excelente que despesa comentário estão todos de parabéns pelos serviços oferecidos e pela dedicação e atenção muito obrigado a equipe Hapvida por tudo
,NÃO SE APLICA,,,
QUEIXA,FISIOTERAPEUTA,CAPACIDADE TECNICA,3.0,"Só vi uma fisioterapia, que foi muito fraca."
QUEIXA,FISIOTERAPEUTA,TEMPO DE ESPERA,1.0,"Eu não teve fonoaudiólogos e nem psicólogo, fisioterapeuta  era pra ter vindo desde 3 dia, só veio quando eu já tava saindo de alto."
,NÃO SE APLICA,,1.0,Não tive este atendiemnto
,NÃO SE APLICA,,3.0,Nem vi
QUEIXA,PSICOLOGA,QUALIDADE,3.0,Psicóloga não tinha sorte uma vez que fui ela faltou outra vez teve que sair às pressas mim deixando dentro da sala e não voltou pra dá satisfação agora fonoaudiologia não é o profissional em si e sim a sala acho que deveria ser mais equipada
QUEIXA,TODOS,QUALIDADE,2.0,Não foi satisfatorio
QUEIXA,TODOS,QUALIDADE,3.0,No turno da noite ninguém foi solícito conosco.
,NÃO SE APLICA,,,
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não tive contato. Não precisei deles.
,NÃO SE APLICA,,,
QUEIXA,TODOS,QUALIDADE,3.0,Faltou um pouco de atenção
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,"Não cheguei a usar, não tenho como avaliar algo que não usei"
,NÃO SE APLICA,,1.0,Não usei esses atendimentos
,NÃO SE APLICA,,1.0,Nem veio até a mim como posso avaliar
,NÃO SE APLICA,,1.0,Não houve esse atendimento
QUEIXA,TODOS,QUALIDADE,1.0,Não teve um bom tratamento
QUEIXA,ASSISTENTE SOCIAL,NÃO COMPARECEU ,3.0,"Assistente social procurei por várias vezes em quanto estava na emergência, e nunca encontrei. Já o psicologo, muito atencioso. Foi o melhor."
,NÃO SE APLICA,,1.0,Constou que havia ido um fisioterapeuta mais nunca foi ninguém lá comigo
,NÃO SE APLICA,,1.0,Nao fui atendida por essas especialidades citadas
,NÃO SE APLICA,,3.0,Nc usei esse serviço
,NÃO SE APLICA,,1.0,Caio não passou vom nem um deste
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,"fisioterapia na uti era feita pra constar e ganhar a consultan muito ruim. A fisio quando ele estava incapaz de sentar e pra avaliar se tirava o tubo foi séria, responsável e boa , as outras infelizmente péssimas"
,NÃO SE APLICA,,3.0,Não usei esse tipo de serviço
ELOGIO,FISIOTERAPEUTA,QUALIDADE,1.0,"a fisioterapeuta fez exercício de respiração por causa da pneumonia da criança, foi bem atendida"
,NÃO SE APLICA,,1.0,Minha mãe não passou por cirurgia nem psicológi
,NÃO SE APLICA,,3.0,Não tive esses itens
,NÃO SE APLICA,,3.0,Não tive esse apoio
,NÃO SE APLICA,,1.0,Não tive esses atendimentos
,NÃO SE APLICA,,3.0,Não tive atendimento desses profissionais
,NÃO SE APLICA,,1.0,Eu não sou seu cliente
,NÃO SE APLICA,,2.0,Não tiver nem um deles me atendendo no hospital
,NÃO SE APLICA,,3.0,Não recebi esse tipo de atendimento
,NÃO SE APLICA,,3.0,"Não posso avaliar esses profissionais, nao passai por nem um deles"
,NÃO SE APLICA,,1.0,Não passei em nenhum desses
ELOGIO,TODOS,QUALIDADE,1.0,Ótimo atendimento
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Muitos demora para localizar um profissional para o atendimento para minha mãe. Sedo assim os familiares novamente usou de recursos próprios para um profissional realizar os atendimentos.
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não passei com nenhum deles
,NÃO SE APLICA,,2.0,Não fui atendido por nenhum desses profissionais enquanto estive internada.
,NÃO SE APLICA,,2.0,Não tive contato com essa equipe.
,NÃO SE APLICA,,,
QUEIXA,FISIOTERAPEUTA,QUALIDADE,1.0,"Minha mãe ficou internada 28 dias e a fisioterapeuta passava e não ficava 3 minutos com ela, as vezes entreva só falava alguma coisa porém fisioterapia que é bom NADA. A única fisioterapia realizada de verdade foi na UTI. Psicóloga a mesma coisa, entrava falava sobre o tempo e tchau."
,NÃO SE APLICA,,2.0,Não teve atendimento com esse especialista
,NÃO SE APLICA,,1.0,não tive contato com nenhum desses profissionais
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,1.0,"Passagens rápidas, sem conversa profunda com a família"
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,"Não posso avaliar, pois não tive atendimento de todos esses profissionais, apenas da fonoaudióloga, que avaliou o freio da língua da minha bebê como normal, mas logo em seguida em avaliação com outro fonoaudiólogo fora do convênio, descobri ser um freio de língua intermediário e por isso estar com problemas na amamentação."
,NÃO SE APLICA,,3.0,Não fui atendido por esses profissionais
,NÃO SE APLICA,,,
QUEIXA,TODOS,QUALIDADE,3.0,"Não davam mta atenção a minha filha, claro q tinha plantões excelentes"
,NÃO SE APLICA,,1.0,Não tive nenhum destes atendimentos
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,No caso do fisioterapeuta não indicou os movimentos possíveis logo após a cirurgia simplesmente disse que podia pisar sem problemas
,NÃO SE APLICA,,2.0,Não tivemos assesso a esses serviços.
QUEIXA,FONOAUDIOLOGO,QUALIDADE,2.0,A médica que fez tanto o teste do olhinho quanto da linguinha foi insatisfatório depois que eu tive alta da maternidade tive que ir como eu RN para consulta com o oftalmologista para avaliar novamente o olhinho dele.
,NÃO SE APLICA,,3.0,Se mim atedenderam não sei quem é pois não se identificaram.
,NÃO SE APLICA,,3.0,Não estiveram presentes em meu atendimento.
ELOGIO/QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,"* a minha pessoa não recebeu nenhuma visita da assistência social e também não tive relato dos demais acompanhantes  a visita dos mesmos.

* dos fisioterapeutas dos que passaram apenas um foi bem atencioso (colocou ela sentada, fez exercícios com as pernas, braços, colocou o CPAP, solicitou um novo RX para nova avaliação) os demais apenas colocavam o CPAP e nem retornavam para retirar o mesmo, ou seja, nem avaliava o paciente.
* os psicólogos que passaram por  minha pessoa apenas pediam para colocar a digital em um aparelho para confirmar a presença do acompanhante.
*e com relação a fonoaudiologos opno por não avaliar, pois não estava presente no horário que passaram e também não tive nem comentário dos demais acompanhantes."
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não teve nenhum desses especialista
,NÃO SE APLICA,,3.0,Não tive atendimento desses profissionais
QUEIXA,FISIOTERAPEUTA,ACOLHIMENTO,,
,NÃO SE APLICA,,3.0,Não tive contato com nenhum desses profissionais.
,NÃO SE APLICA,,3.0,Não tiver acesso a nenhum
,NÃO SE APLICA,,3.0,não fui assistida por nenhum desses profissionais
,NÃO SE APLICA,,3.0,Não recebi atendimento de nenhum desses acima citados
,NÃO SE APLICA,,3.0,Não fui atendido por nenhum deles
,NÃO SE APLICA,,3.0,não obtivemos esse atendimentos
,NÃO SE APLICA,,2.0,Pois não teve visita de nenhum deles.
,NÃO SE APLICA,,3.0,Não teve fonoaudiologia e nem psicólogo somente fisioterapeuta
,NÃO SE APLICA,,1.0,Nem apareceu no quarto. Nem sabia que tinha fisioterapia no hospital.
,NÃO SE APLICA,,1.0,Nem apareceu nenhum profissional
QUEIXA,TODOS,QUALIDADE,3.0,"Precisa melhorar no cuidado para com os pacientes, principalmente aos com transtornos mentais"
,NÃO SE APLICA,,1.0,não tive esse tipo de atendimento
,NÃO SE APLICA,,1.0,"Não tive esse suporte na internação, então não posso opinar por um serviço que não foi prestado"
,NÃO SE APLICA,,2.0,Não existiu esses profissionais
QUEIXA,TODOS,QUALIDADE,3.0,Com mal vontade
,NÃO SE APLICA,,3.0,não tive esse atendimento para pontuar
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,Fonoaudiólogos nao deixou o laudo do exame anexado na ficha
,NÃO SE APLICA,,3.0,Nunca usei não tenho como avaliar
QUEIXA,TODOS,QUALIDADE,3.0,Poderia ser melhor
ELOGIO,TODOS,QUALIDADE,1.0,muito bem a tendido nota 1
,NÃO SE APLICA,,3.0,Não utilizei
QUEIXA,FISIOTERAPEUTA,QUALIDADE,4.0,A fisioterapeuta passou poucas vezes no leito
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,1.0,"Na época, mesmo a assistente social tendo pleno conhecimento de que eu havia sido transferida com uma crise renal severa, e diante de todos os laudos médicos comprovando que eu tinha um cálculo de 7 mm localizado no início do canal da uretra, ainda assim o médico me liberou, alegando que não poderia realizar o procedimento de urgência, orientando apenas a ?fazer em casa? ou agendar uma cirurgia eletiva.

Isso ocorreu no início de julho. Só consegui marcar o médico no final de julho, para então pegar os pedidos de exames pré-operatórios e realizar o retorno apenas no final de agosto.

Como consequência, sofri três novas crises renais graves e houve aumento do cálculo para 9 mm. Considero isso um completo descaso do plano de saúde, especialmente da assistente social, que descumpriu o juramento da profissão ao negligenciar uma situação emergencial.

Além disso, abri uma reclamação na ANS, e o plano informou falsamente que eu havia sido internada e que o problema estava resolvido ? o que não é verdade.
Um absurdo e uma falta de respeito total com o paciente."
,NÃO SE APLICA,,3.0,"Não fui atendido por nenhum desses profissionais, meu filho foi fazer a cirurgia de urgência"
QUEIXA,TODOS,QUALIDADE,1.0,No hospital não tem um quantitativo para atender os pacientes.
QUEIXA,TODOS,ACOLHIMENTO,3.0,Falta de empatia
,NÃO SE APLICA,,2.0,Não tive atendimento
,NÃO SE APLICA,,1.0,Não tive atendimento com nenhum desses profissionais
,NÃO SE APLICA,,1.0,"Não lembro de ter esse tipo de atendimento, fisioterapia, psicológos e fonoaudiólogos... Não ocorreu esse atendimentos"
,NÃO SE APLICA,,3.0,Nunca tem vaga pra consultar
,NÃO SE APLICA,,1.0,Nenhum desses profissionais foi falar comigo enquanto estive lá
,NÃO SE APLICA,,1.0,Não recebi atendimento de nenhum desses especialidades. E olha q estava com dificuldades de respirar
,NÃO SE APLICA,,1.0,Não tive atendimento de nenhum desses profissionais
,NÃO SE APLICA,,1.0,Não foi realizada
,NÃO SE APLICA,,1.0,Não tive contato com nhm profissional citado
,NÃO SE APLICA,,2.0,"Praticamente não houve um ?atendimento ?, longe do poderia se esperar ."
,NÃO SE APLICA,,1.0,Não tenho como avaliar pq não passei por nenhum desses especialistas.##1f914##
,NÃO SE APLICA,,3.0,Não tivemos nenhum contato com esses profissionais.
QUEIXA,TODOS,ACOLHIMENTO,3.0,Precisei procurá-los para receber atendimento
ELOGIO,TODOS,TEMPO DE ESPERA,3.0,Tempo marcação
,NÃO SE APLICA,,2.0,Não tive nenhum desses atendimento
,NÃO SE APLICA,,3.0,Não utilizei os serviços
,NÃO SE APLICA,,3.0,Não tiver
,NÃO SE APLICA,,3.0,"na verdade não lembro de ter passado por fisioterapeutas, assistentes sociais, psicólogos e fonoaudiólogos"
QUEIXA,FONOAUDIOLOGO,CONDUTA,2.0,"Achei que a fonoaudióloga que examinou minha filha,  não foi profissional,chegando a ser bruta na manipulação do equipamento para avaliar a audição e mal educada com minha acompanhante. Tive que repetir os exames no SUS."
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,N recebi nenhum atendimento desses profissionais
,NÃO SE APLICA,,3.0,Não  tive atendimento  dessa equipe  pra poder avaliar
,NÃO SE APLICA,,3.0,"Não tenho nada a comentar, pois não tive consulta com os mesmos"
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não sou o joaquim
,NÃO SE APLICA,,,Não tenho interesse
,NÃO SE APLICA,,2.0,Não tive contato com nenhum desses profissionais
,NÃO SE APLICA,,1.0,"Não se aplica, não fui atendida por esses profissionais. Pesquisa muita mal feita."
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Demorou
,NÃO SE APLICA,,3.0,Não fui atendida por nenhum desses profissionais lá
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Sem avaliação
ELOGIO,FONOAUDIOLOGO,QUALIDADE,3.0,Somente o fonoaudiólogo foi bom os demais não tive acesso
QUEIXA,TODOS,ACOLHIMENTO,1.0,Acolhimento
,NÃO SE APLICA,,1.0,Não tive o suporte deles
,NÃO SE APLICA,,2.0,Não tive atendimento com esses profissionais
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,Fisioterapeuta e outros nem prestaram atendimento
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"A visita do fisioterapeuta foi rápida demais, nem dá tempo do paciente entender os comandos"
,NÃO SE APLICA,,3.0,Nunca passei com nenhum deles
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,Meu filho só foi atendido pela fonoaudióloga rapidamente
,NÃO SE APLICA,,3.0,Não fui atendido por nenhum
,NÃO SE APLICA,,1.0,Não tem vaga
,NÃO SE APLICA,,1.0,Não tive essas especialidade no hospital
,NÃO SE APLICA,,3.0,Nao me lembro de ter tido contato com eles.
QUEIXA,PSICOLOGA,NÃO COMPARECEU ,1.0,Para recebimentos com gestantes tem que ter um profissional (pisicologo) disponível
,NÃO SE APLICA,,3.0,Nunca precisei do atendimento desses profissionais. Inclusive seria bom incluir mais um item na lista: não se aplica.
,NÃO SE APLICA,,,
ELOGIO,TODOS,QUALIDADE,1.0,Muito profissional
QUEIXA,FISIOTERAPEUTA,QUALIDADE,1.0,"Meu filho nasceu com icterícia e precisou de fototerapia no entanto os irresponsáveis mandaram agente pra casa.
Afinal querem logo libera o leito!
Meu filho é surdo com 2 meses graças a irresponsabilidade do Hapvida no pré natal,durante o parto e após ."
,NÃO SE APLICA,,3.0,Não tive contato com eles na minha estadia
,NÃO SE APLICA,,3.0,Não precisei de nem um desse não passei por eles
QUEIXA,TODOS,QUALIDADE,3.0,"Com relação aos psicólogos e fonoaudiólogos, e terapeuta ocupacionais, o tempo de atendimento é muito pouco e as datas de remarcar são muito distantes. Acho que isso se deve a quantidade de pacientes, que fica a desejar o atendimento."
QUEIXA,TODOS,QUALIDADE,3.0,Faltou mais um pouco de atenção após a recuperação dele
,NÃO SE APLICA,,2.0,"Não foi nenhum psicólogo, fonoaudiólogo"
,NÃO SE APLICA,,1.0,Não tive nenhuma assistência
,NÃO SE APLICA,,3.0,Não tive psicólogos
ELOGIO,TODOS,QUALIDADE,1.0,Equipe e excelente muito atenciosa e comunicativa parabéns para todos
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,Nunca vi nem nenhum desses profissionais no período da minha internação
QUEIXA,FONOAUDIOLOGO,QUALIDADE,,
,NÃO SE APLICA,,2.0,"Apesar de julgar necessário  e importante, no periodo de internação não tive atendimento desses profissionais"
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,Nao consigo marcar
QUEIXA,ASSISTENTE SOCIAL,NÃO COMPARECEU ,2.0,Não teve muita participação de fisioterapeutas. E nem  sequer vimos a assistente social estamos até hj atrás dela. Inclusive estou indo tentar de novo.
QUEIXA,TODOS,QUALIDADE,3.0,Não consultou
,NÃO SE APLICA,,1.0,Não tive esse atendimento
,NÃO SE APLICA,,,
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,"Como nenhum fisioterapeuta teve a iniciativa de levantar o paciente, sentad lo em poltrona ( passou 15 dias deitado) criou escaras. Todos eles após a internação passavam no quarto mas não havia atuação real. Fisioterapeuta nunca sentou meu pai ou fez qqr movimento para ajudar na mobilidade dd acamado. A única cousa que gastava o tempo de todos era tirar a bendita foto que nunca dava certo na primeira tentativa e incomodavam uito o paciente a ponto de quererem acorda lo qdo está dormindo só para tirar a foto. Não havia coerencia entre o que o médico do paciente dizia e o que os demais vinham e faziam .ouvidoria não existe fisicamente isso é um absurdo."
,NÃO SE APLICA,,3.0,Não chegou a mim nenhum  profissional dessas áreas
,NÃO SE APLICA,,1.0,Não tive esse atendimento
QUEIXA,FONOAUDIOLOGO,ACOLHIMENTO,3.0,Pedi várias vezes ajuda da fono para amamentar e a mesma sempre estava ocupada
QUEIXA,FONOAUDIOLOGO,ACOLHIMENTO,,
,NÃO SE APLICA,,1.0,Não passam
QUEIXA,FISIOTERAPEUTA,QUALIDADE,1.0,"Fisioterapeutas entram no quarto só pegam digital e não fazem uma manobra. Qdo insisto andam comigo no corredor, coisa que minha família já faz várias vezes só dia.
Só registram e fingem atendimento."
QUEIXA,TODOS,QUALIDADE,3.0,Muito desatentos
,NÃO SE APLICA,,2.0,"Não fui avaliada por estes profissionais.
Acredito que o apoio do psicólogo seria essencial."
,NÃO SE APLICA,,1.0,Não tive contato com esses especialistas
QUEIXA,FONOAUDIOLOGO,CONDUTA,3.0,Achei a médica que atendeu fonoaudióloga arrogante
,NÃO SE APLICA,,3.0,Não tive atendimento psicológico
,NÃO SE APLICA,,2.0,Não teve esse tipo de atendimento
,NÃO SE APLICA,,3.0,Não usei esse tipo de Profissionail
,NÃO SE APLICA,,3.0,Nós não tivemos atendimento com esses profissionais
QUEIXA,TODOS,QUALIDADE,1.0,Falta de profissionais
QUEIXA,ASSISTENTE SOCIAL,ACOLHIMENTO,2.0,"não fiz cirurgia, fiquei internado apenas, e em relação a assistente social, nunca encontrei lá no hospital, a sala sempre tá fechada sem ninguém"
,NÃO SE APLICA,,3.0,Durante esta internada não compareceu nenhum
,NÃO SE APLICA,,1.0,Não tive apoio de psicólogos
,NÃO SE APLICA,,2.0,Não houve esses atendimentos
QUEIXA,FONOAUDIOLOGO,QUALIDADE,3.0,Ñ tive um retorno muito satisfatório da fono
,NÃO SE APLICA,,1.0,Não tive apoio
,NÃO SE APLICA,,4.0,No dia da realização não foi feita
,NÃO SE APLICA,,2.0,Praticamente não houve atendimento desses profissionais
,NÃO SE APLICA,,3.0,Nunca precisei destas especialidades
,NÃO SE APLICA,,1.0,Não fui atendida por nenhum desses profissionais
,NÃO SE APLICA,,2.0,Nao tive nenhum acompanhamento
,NÃO SE APLICA,,1.0,Não tivemos esse tipo de atendimento.
,NÃO SE APLICA,,3.0,Nem vi esse profissional  durante internamento
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,"Por não gostar da paciente, n iam fazer fisio, ficavam c raiva qd os familiares perguntavam como estava a evolução"
,NÃO SE APLICA,,2.0,Não obtive retorno.
QUEIXA,FONOAUDIOLOGO,QUALIDADE,4.0,A profissional fonoaudióloga não foi muito agradável.
,NÃO SE APLICA,,3.0,Não teve contato com esses profissionais
,NÃO SE APLICA,,3.0,Não tive nenhuma desses assistente
,NÃO SE APLICA,,2.0,Ausente
QUEIXA,TODOS,QUALIDADE,3.0,Falta de atenção
QUEIXA,TODOS,QUALIDADE,3.0,Precisa um pouco mais de atenção e interesse.
QUEIXA,TODOS,QUALIDADE,,
QUEIXA,FONOAUDIOLOGO,FALTA DE INFORMAÇÃO,3.0,Não tive orientação na amamentação a fonoaudióloga que passou pra fazer exame da linguinha do meu filho só fez não me falou nem o resultado e foi embora e não tive opção de acompanhamento com psicóloga
,NÃO SE APLICA,,5.0,Não teve nenhum desses comigo
QUEIXA,TODOS,QUALIDADE,3.0,Muito rápido supercial
,NÃO SE APLICA,,3.0,Não tive contato com nenhum
QUEIXA,TODOS,TEMPO DE ESPERA,4.0,demora de atendimento
,NÃO SE APLICA,,3.0,Não é insatisfação é pq não usei esses serviços
,NÃO SE APLICA,,3.0,Não tive atendimento de fisioterapeuta assistente social psicólogo e fono
QUEIXA,TODOS,CAPACIDADE TECNICA,3.0,São muito inexperiente
,NÃO SE APLICA,,3.0,Não passei com esses profissionais
,NÃO SE APLICA,,2.0,Não teve prestação de assistência para essas áreas.
,NÃO SE APLICA,,4.0,Não passei com nenhum desses profissionais
ELOGIO,TODOS,QUALIDADE,1.0,atenciosos prestativos
QUEIXA,FONOAUDIOLOGO,QUALIDADE,1.0,"O atendimento com a fonoaudióloga após o ney parto fo extremante faltoso. Assim como com a pediatra.
Pedi ajuda para amamentação, uma vez que minha filha necessitava de fórmula assim q nasceu ela teve problemas para mamar no peito. Falei para a pediatra q algo estava errado e ela com um leve sorriso me disse que a partir daquele momento eu iria conhecer minha filha d verdade, relatei q ela estava com dificuldade para pegar k peito ela disse pra eu falar com as enfermeiras virou as costas e saiu.  Por sua vez a enfermeira disse q a Fono deveria me auxiliar, no decorrer dos dias em casa tive sérios problemas com a amamentação precisei marcar uma fonoaudióloga no particular para fazer terapia para auxiliar a minha filha a pegar o peito adequadamente.

A Fono de vcs por
Sua vê esteve no quarto apenas uma vez pra dizer q minha filha não faria o teste do ouvido e se retirou, nem mesmo seu nome eu sei...
A pediatra é a Dra. Mariana Campana.

Quero aproveitar e deixar registrado que por negligência do hospital até hoje minha filha não fez o exame do ouvido.

Segundo vcs entrariam em contato em 30 dias quando a máquina estivesse concertada.


Nunca fui contatada pelo hospital!"
,NÃO SE APLICA,,1.0,Não tive atendimento com esses especialistas
QUEIXA,FONOAUDIOLOGO,QUALIDADE,1.0,A fonoauiduologa passou apenas uma vez.
,NÃO SE APLICA,,,Não tive visita dos outros profissionais  
,NÃO SE APLICA,,1.0,"Meu nome é André Luiz Sanchez da Silva. Estão me mandando mensagem perguntando de uma paciente que não  conheço.   Já  solicitei para arrumarem o cadastro de vocês,  mas nada foi feito. Estou insatisfeito com isso. Sou cliente também."
,NÃO SE APLICA,,3.0,Nao  tive contato com eles
,NÃO SE APLICA,,3.0,"Os profissionais deveriam estar presentes diariamente, porém isso não ocorria."
,NÃO SE APLICA,,1.0,Não obtive atendimento por nenhum desses profissionais
QUEIXA,PSICOLOGA,NÃO COMPARECEU ,,
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Não houve continuação fisio so teve um atendimento, quando estava internada."
,NÃO SE APLICA,,1.0,"Será que eu vou ter que abrir um processo contra vcs , pqp , eu já falei um milhão de vezes que eu não conheço essa mulher, da pra tirar meu numero do sistema"
QUEIXA,TODOS,QUALIDADE,3.0,Pouco tempo  nas sessões
,NÃO SE APLICA,,4.0,Não fui atendido por nenhum desses profissionais
QUEIXA,TODOS,TEMPO DE ESPERA,3.0,Muita demora?
,NÃO SE APLICA,,2.0,Não recebi atendimento algum desses profissionais.
,NÃO SE APLICA,,,
QUEIXA,TODOS,QUALIDADE,2.0,"Primeiro,  pra marcar uma demora, avaliar tb. O atendimento ruim. Optei por pagar particular"
QUEIXA,TODOS,QUALIDADE,2.0,Não fui muito bem assistida.
,NÃO SE APLICA,,3.0,"Nesse dia , não tive esses atendimentos"
,NÃO SE APLICA,,2.0,Não houve esse tipo de atendimento
,NÃO SE APLICA,,,
,NÃO SE APLICA,,,
QUEIXA,TODOS,QUALIDADE,1.0,Total descasos
QUEIXA,TODOS,QUALIDADE,3.0,Lentidão tratamento
QUEIXA,TODOS,QUALIDADE,3.0,Não me agradou
,NÃO SE APLICA,,3.0,Não tive acompanhamento com esse profissional
QUEIXA,TODOS,CONDUTA,3.0,Foram gossos
,NÃO SE APLICA,,,
,NÃO SE APLICA,,1.0,Não tem profissionais em lins.
