elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"bom dia,demorou muito pra ser atendida,pediram pra esta la 7 horas e fui atendidomaisde 9 horas e infelizmente nao conseguifazera minha histerocospia, as meninas muito atenciosas,acho que precisar organizacao"
QUEIXA,ADMINISTRATIVO,QUALIDADE,um pouco de falta de sinalizacao fica um pouco perdido aonde ir a senha nem sempre e pelo totem
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,atendimento foi demorado na recepcao nao tinha maqueiro na entrada
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao tinha informacao correta do local pra dar entrada na papelada e nao tinha atendente no momento
QUEIXA,ADMINISTRATIVO,QUALIDADE,pouca clinicas pra atendimento
QUEIXA,MAQUEIRO,ACOLHIMENTO,"nao tinha maqueiro na hora que eu cheguei nem na hora da alta, quem me levou na cadeira de rodas foi o meu pai, um idosa que tambem estava operado com 9 pontos nas costas"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,pouca informacao na chegada!
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"a chegada ao hospital e atendimento dos profissionais foram satisfeito, a insatisfacao foi a falta de leito na enfermeira,pois a entrada do paciente ao bloco cirurgico ate a sua saida o acompanhante permaneceu durante 5h ou mais sem local apropriada ou seja, na havia lugar na enfermaria para a espera do acompanhante a chegada do paciente"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora em tudo.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a insatisfacao mesmo foi com a demora dos uros em reconhecer a complexidade do meu drama dizendo que minha disfuncao sexual era apenas psicologico e mandando eu trocar de terapeuta, mesmo eu dizendo que cheguei aos 40 anos de idade virgem e ja tendo passado por diversos psicologos e psiquiatras, meu problema sexual desencadeou uma depressao severa, so fui ouvido quando relatei a psiquiatra, tbm do hapvida, que faria uma besteira com minha vida"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"a recepcao que e de dar entrada de internacao nao tinha funcionario, dai tive que dar entrada na recepcao de pronto atendimento, pedem pra chegarmos antes da hora marcada pelo medico, mas so somos chamados depois do horario"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"falta de leitos no pos operatorio. fui alocado para um leito improvisado e depois para um leito coletivo, quanto o na verdade o meu plano e para apartamento individual."
QUEIXA,TOTEM,FALHA NO APARELHO,o totem nao estava funcionando
QUEIXA,ADMINISTRATIVO,QUALIDADE,minha insatisfacao foi no pos cirurgico
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"a espera longa para o quarto, nao ter informacao do horario certo para cirurgia"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"com minha chegada nenhuma insatisfacao, mas sim o pos internamento!! nao foi cumprido o objetivo da internacao. nao tinha estoque do medicamento disponivel no hospital para meu preparo, nao foi prescrito nada para o principal objetivo de meu internamento exame como medicacao para enjoos. somente apos eu tomar tardiamente o 1o preparo e ja ter vomitado toda a medicacao comecaram a medicar, mas nao fez mais efeito, porque ja havia em meu historico, que nao podia ser nada fraco e ja nao tinha surtido efeito e, com isso, a cada 2 horas mesmo sem nenhum motivo ficaram injetando medicacao na veia que, naquele momento nao adiantava para nada, mesmo no dia do exame que, como disse, ja havia vomitado o preparo nao sendo possivel pela 3a vez fazer o exame. voltei para casa totalmente insatisfeita, sem fazer o exame corretamente e mais uma vez so me fizeram sofrer fisicamente. frustacao completa."
QUEIXA,RECEPÇAO,ACOLHIMENTO,"quando cheguei ao hospital com a minha mae para a internacao, o atendimento das recepcionistas deixou muito a desejar. desde o inicio, tivemos a sensacao de que nao eramos notados elas nao olharam para nos e nao prestaram atencao ate que nos mesmos chamassemos, para entao recebermos informacoes sobre a internacao. durante todo o processo, agiram como se nao houvesse ninguem na frente delas, nao forneciam orientacoes adequadas e, alem disso, utilizavam palavroes na recepcao ? o que considero totalmente inadequado para o ambiente. em outro momento, a medica interfonou pedindo para que eu subisse ate ela para conversar sobre a cirurgia da minha mae. a recepcionista apenas perguntou se a acompanhante da paciente ?katia vanessa? estava presente. respondi que sim, e a atendente simplesmente desligou o telefone sem dar mais nenhuma informacao. precisei questionar o motivo para entao ser informada, de forma breve, que era para eu subir para conversar com a medica. a impressao que tivemos e que a nossa presenca era um incomodo para elas, e isso foi muito desconfortavel em um momento tao delicado. em contrapartida, gostaria de registrar que tanto o porteiro quanto os maqueiros foram extremamente educados, prestativos e gentis, o que fez bastante diferenca no acolhimento."
QUEIXA,ADMINISTRATIVO,QUALIDADE,ainda esta constando que estou internado
QUEIXA,RECEPÇAO,ACOLHIMENTO,a recepcionista nao foi muito simpatica
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"quando sair da sala de cirurgia , fiquei mais de 4 horas na sala de espera pq nao tinha quarto para eu ir . entao fiquei nesse periodo sem me alimentar e sem beber agua . so subir para o quarto quando falei que ia levantar e ir embora ou chamar a televisao , se nao tinha ficado mais tempo . pq a equipe de enfermagem e enfermeira falava que nao tinha quarto vazio para eu ir ."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"muita demora , falaram pra chegar no hospital as 9 30 , que a dirigia ia ocorrer as 10h . a paciente teia que ficar desjejum de 12h. assim foi seguido pelo paciente . chegamos na recepcao as 9h , so foi levado da recepcao a recepcao da sala de cirurgia as 13h. uma pessoas de 82 anos , sem se alimentar , nem agua podia tomar , pra tanta demorara para fazer a cirugia . portanto eu como filha da paciente que ja e debilitada e toma dezenas de medicamento , me deixou muito insatisfeita"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,tempo de espera pra internacao muito longo
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora muito atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"me pediram para chegar muito cedo e so me levaram pra sala de internacao horas depois, e depois de eu pedir bastante, ja que estava acompanhada de uma filha autista que nao pode ficar aguardando tanto tempo, cheguei as 10h e entrei ja era umas 17h ou mais."
QUEIXA,TOTEM,QUALIDADE,"totem nao e eficaz, se eu estiver precisando de socorro imediato, ate eu conseguir liberar o totem ja tive um infarto, exemplo!"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,fiquei no perssimo lugar
QUEIXA,ADMINISTRATIVO,QUALIDADE,"nao teve leito, entao nao tive direto a ficar com acompanhante nem visita . passei varias horas sentindo dor e nao tinha medico"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,marcou para chegar as 06 00da manha e so consegui ser internado as 12 00hs
QUEIXA,RECEPÇAO,QUALIDADE,"chegando no hospital a recepcionista meio que me atendeu mal, por um problema interno de voces, algum dos documentos o medico ou o pessoal da marcacao deixou a desejar e acabou sobrando pra mim, quanto ao maqueiro, e porteiro na tenho o que dizer"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"essa pesquisa foi realizada anteriormente, atraves de uma ligacao telefonica nos primeiros dias apos a cirurgia e relatamos tudo, mas segue novamente. minha insatisfacao comeca pelo agendamento que foi feito para outro medico sem minha autorizacao. nao faz sentido ser acompanhado por um medico, ser agendado e no dia ser outro medico. no dia foi orientado que eu chegasse la para a cirurgia antes das 6h da manha. chegando la vi que na ficha meu horario seria 12h. me levaram para o centro cirurgico 8h da manha, eu e todos os pacientes da mesma medica. la ela fez a ordem que ela quis e fui o ultimo. fiquei de 8h da manha as 19h da noite no centro cirurgico, sentado, sem roupa, com frio, sem poder ir no banheiro, sem nada para distrair ou passar o tempo. so ouvindo os bips dos leitos em recuperacao, para entao ser operado. pelo horario que terminou tive que passar a noite no hospital. por fim, pela manha chegou um paciente se preparando para fazer colonoscopia. ou seja, um exame que a pessoa vai defecar no quarto o tempo todo pois um idoso nem sempre vai conseguir correr ate o banheiro, no mesmo quarto de pos operado. absurdo isso!"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"tumulto,"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"na chegada ao hospital fui tratada com desdem pela recepcionista, que nao me passava nenhuma informacao e claramente nao gosta do proprio trabalho."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"gracas ao pessimo tratamento e descaso com o paciente , ele veio a falecer por negligencia por parte do hospital na hora da cirurgia"
ELOGIO,ADMINISTRATIVO,QUALIDADE,"desculpe. respondi errado. fui muito bem recebida por toda equipe. so tenho agradecer todos funcionarios que me ajudaram naquele momento. a equipe medica e enfermeiros foram maravilhosos. excelente atendimento recepcao, porteiro e maqueiro."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,o tempo de espera muito longo
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,achei uma extrema falta de empatia colocar uma pessoa em pos operatorio de histerectomia e que nao pode ter filhos numa ala de maternidade. faltou empatia para com a paciente.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,o quarto e muito apertado pra ser pra 2 pacientes com acompanhante
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,mais acolhimento com pessoas idosas
QUEIXA,ADMINISTRATIVO,QUALIDADE,"muito tempo sentado em cadeira inadequada, coberto somente com um lencol fino em epoca de frio, ficou mais de 3 horas aguardando para fazer a cirurgia."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demorou o processo de entrada mais de 3 horas
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"bem, havia uma so atendente para fazer a recepcao de todos os pacientes no dia. acabou acarretando um atraso, pois ela fazia a checagem e depois ia a outro andar levar o paciente para a recepcao do bloco, retornando, para entao atender outro. em media 30 minutos para cada um"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"apos cirurgia ,fiquei apenas uma hora no quarto"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,cirurgia agendada para as 9 horas a crianca de 2 anos em jejum chorando muito veio ser atendido 11 horas da manha
QUEIXA,ADMINISTRATIVO,QUALIDADE,"meu relato e, de terem me colocado apos sair de uma cirurgia no mesmo quarto com paciente que tinha tuberculose doencas respiratorias . nao me sentir bem. deveriam acomodar pos cirurgico com pos cirurgico e nao adicionar em um quarto com paciente em tratamento de doencas respiratorias. minha queixa e mais sobre isso, em outros pontos nao tenho o que reclamar."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,muito tempo de espera. cadeiras desconfortaveis na recepcao
QUEIXA,ADMINISTRATIVO,QUALIDADE,demora nos procedimentos. pede para chegar todos os pacientes que irao fazer cirurgia e fica todo mundo esperando sua vez. uma demora horrivel. se cada um tivesse seu horario e soubesse para qual quarto ira apos a cirurgia ficaria mais organizado. meu acompanhante ficou na recepcao sem noticias precisa de mim... depois eu fiquei no corredor aguardando liberacao de quarto apos a anestesia ja ter passado. quando fui para o quarto fiquei 1 horas sozinha pq meu acompanhante nao sabia que podia subir
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,eu fiquei esperando um tempao e olha que minha filha foi a primeira a realizar a cirurgia
QUEIXA,ADMINISTRATIVO,QUALIDADE,pessoal da recepcao nao sabe dar informacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao fui bem atendita
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao fui orientado sobre as autorizacoes necessarias
QUEIXA,ADMINISTRATIVO,QUALIDADE,hospitais para cirurgia muito longe
QUEIXA,RECEPÇAO,QUALIDADE,"disseram pra chegar as 5h da manha, chegamos as 04h50. nao havia porteiro, nem recepcionista, fomos ao pronto socorro adulto e eles foram bem grosseiros conosco como se nao tivessem obrigacao de nada. fomos direcionados ao outro lado dando a volta por fora do hospital no frio, garoa com o bebe em jejum por sorte ele estava dormindo. entramos e demos outra volta e fomos para o primeiro andar. no primeiro andar a moca distraida comendo na frente do bebe que estava em jejum, nao tinha nenhuma placa de recepcao, ela estava pegando os documentos com muito mal gosto nos que levamos o bebe pra cirugia nao temos culpa dela estar em plantao ou nao estar feliz chegou um outro rapaz da recepcao ao lado e eles ficaram conversando e nos la esperando eles terminarem de conversar pra entao orientar a gente a subir pro decimo andar."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a demora pra ser atendido
QUEIXA,ADMINISTRATIVO,QUALIDADE,acabei de passar em uma consulta ela enviou os exames mais nao baixa
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"na sexta 11 07 25, cheguei para fazer a cirurgia as 5 da manha e esperei ate 14 00h da tarde, numa sala, sozinha, sem contato com acompanhante ou qualquer outra coisa. fora que eu so saberia se que daria uma cirurgia, mas em nenhum momento nenhum profissional foi na sala me orientar como seria, qual tipo de anestesia eu tomaria. nao. fui saber quando cheguei no centro cirurgico."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"alem de chegarmos de madrugada demorou, cansadas, o pessoal da recepcao demorou horrores pra fazer nossa admissao depois tivemos que espera mais um bom tempo pra no acompanharmos ate o quarto pq nao tinha ninguem pra fazer isso"
QUEIXA,ADMINISTRATIVO,QUALIDADE,pq deixa vc esperando em uma recepcao desconfortavel por muito tempo
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao tive revisao ate hj
QUEIXA,ADMINISTRATIVO,QUALIDADE,"me deram alta do hospital com 24h por conta do hospital estar lotado par desocupar o quarto , com isto os exames do meu rn nao foram feitos adequadamente, nao foi feito todos a equipe fazendo as atividades as pressas e de qualquer forma"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"fiquei perdida, falou que era em uma recepcao e era em outra"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"a cirurgia dele estava previsto alta no mesmo dia, mas como nao tinha quarto disponivel ele ficou o dia todo dentro do centro cirurgico na sala de recuperacao, por volta das 19 40 da noite uma enfermeira trouxe ele e colocou em um quarto que era de avaliacao para cirurgia nao tinha cama nada e passou mal e nao tivemos nenhum apoio. infelizmente como nao havia quarto disponivel meu filho ficou o tempo todo dentro do centro cirurgico, nos familiares sem noticias na recepcao, a unica informacao que estava bem e que iria para o quarto, depois por volta das 19 40 tiraram ele do centro cirurgico e infelizmente parece que foi jogado em uma sala onde eu como mae que o acolhi e o ajudei, e quando ele foi liberado como o setor que ele estava nao sabiam nada se eu nao pedisse receita e o relatorio da cirurgia, nao me iam entregar. infelizmente a experiencia foi um pouco dolorosa.infelizmente a experiencia foi um pouco dolorosa"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,demora no processo de internacao
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"peguei a senha direito na recepcao, apos subir para aguardar ser chamado demorou quase duas horas."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,muita rispidez no tratamento com paciente
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,bem recebida e super rapido
ELOGIO,ADMINISTRATIVO,QUALIDADE,fui bem atendida
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"ok,chegamos 12.30 pra internacao, e so subimos minutos antes da cirurgia."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,foi solicitado chegar cedo ao hospital. chegamos no horario estipulado no entanto ficamos aguardando cerca de 1h para atendimento na recepcao devido a troca de plantao dos funcionarios.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,atrasou o horario
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muita demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,o recepcionista do setor de internacao nao estava na recepcao esperei mais de meia hora e quando ele chegar falou que o horario dele tinha acabado que vinha ou pessoas pra nos atender
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demora muito pra ser atendido, ai depois tem que passar pelo medico da urgencia, pra depois ir pra enfermaria, isso levou a manha toda"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,cheguei as 4 30 da manha e so subi ao quarto as 09 20 que por sinal me colocaram em uma enfermaria e meu plano e apartamento.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"atendimento pessimo, demorado"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demora no atendimento, espera longa numa fila"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demorou pra internar
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,nao tinha leito pra mim
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,o procedimento foi suspenso.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"mandou chegar as 4 meia da manha , para recepcao me liberar ,quase as 6 hs da manha"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muito lentidao nos atendimentos.
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"voces querem mesmo que eu faca uma avaliacao de um procedimento que fiquei quase um mes esperando,que foi necessario eu pedi ajuda na ans pra resolver,se ter ficado encima da cama parado sentindo dor, como os profissionais de voces falaram,era somente uma fratura de tibia e fibula nao tenha riscos"
